;fecha;año;Mes;Día;Hora;perfil_20
21475;2024-06-13;2024;6;13;21;0.00011666666800680728
21476;2024-06-13;2024;6;13;22;0.00012635274825024726
21477;2024-06-13;2024;6;13;23;0.00012905135767130518
21478;2024-06-13;2024;6;13;24;0.0001123778066054831
21479;2024-06-14;2024;6;14;1;9.653008463521156e-05
21480;2024-06-14;2024;6;14;2;8.271387239483295e-05
21481;2024-06-14;2024;6;14;3;7.37577879115787e-05
21482;2024-06-14;2024;6;14;4;6.905049436065323e-05
21483;2024-06-14;2024;6;14;5;6.697194915634848e-05
21484;2024-06-14;2024;6;14;6;6.739988493370534e-05
21485;2024-06-14;2024;6;14;7;7.063997010512157e-05
21486;2024-06-14;2024;6;14;8;7.919868565225875e-05
21487;2024-06-14;2024;6;14;9;8.992764692742001e-05
21488;2024-06-14;2024;6;14;10;9.668291884141044e-05
21489;2024-06-14;2024;6;14;11;0.00010172644764597341
21490;2024-06-14;2024;6;14;12;0.00010493596597614987
21491;2024-06-14;2024;6;14;13;0.00011059083160550837
21492;2024-06-14;2024;6;14;14;0.00012003598554859903
21493;2024-06-14;2024;6;14;15;0.00012345947176745393
21494;2024-06-14;2024;6;14;16;0.0001155732267275918
21495;2024-06-14;2024;6;14;17;0.0001104074305580697
21496;2024-06-14;2024;6;14;18;0.00010930702427343777
21497;2024-06-14;2024;6;14;19;0.00010863455376616272
21498;2024-06-14;2024;6;14;20;0.00010863455376616272
21499;2024-06-14;2024;6;14;21;0.00011107990106534477
21500;2024-06-14;2024;6;14;22;0.0001188438787402478
21501;2024-06-14;2024;6;14;23;0.0001240096749097699
21502;2024-06-14;2024;6;14;24;0.00011181350525509939
21503;2024-06-15;2024;6;15;1;0.00010025105215193232
21504;2024-06-15;2024;6;15;2;8.712691374563339e-05
21505;2024-06-15;2024;6;15;3;7.724206649814106e-05
21506;2024-06-15;2024;6;15;4;7.143137926481788e-05
21507;2024-06-15;2024;6;15;5;6.849264089394178e-05
21508;2024-06-15;2024;6;15;6;6.755758777593573e-05
21509;2024-06-15;2024;6;15;7;6.665592941214422e-05
21510;2024-06-15;2024;6;15;8;6.799171958072425e-05
21511;2024-06-15;2024;6;15;9;8.084869995330718e-05
21512;2024-06-15;2024;6;15;10;9.774644558584473e-05
21513;2024-06-15;2024;6;15;11;0.00010943460956092013
21514;2024-06-15;2024;6;15;12;0.00011414326990516478
21515;2024-06-15;2024;6;15;13;0.00011868495647833693
21516;2024-06-15;2024;6;15;14;0.00012800209290418274
21517;2024-06-15;2024;6;15;15;0.00012910411979326128
21518;2024-06-15;2024;6;15;16;0.00011641411319175085
21519;2024-06-15;2024;6;15;17;0.00010793184562126757
21520;2024-06-15;2024;6;15;18;0.00010479273872510448
21521;2024-06-15;2024;6;15;19;0.00010439200167453045
21522;2024-06-15;2024;6;15;20;0.00010452558069138847
21523;2024-06-15;2024;6;15;21;0.00010793184562126757
21524;2024-06-15;2024;6;15;22;0.00011684824499653936
21525;2024-06-15;2024;6;15;23;0.00012292609026357858
21526;2024-06-15;2024;6;15;24;0.00011183903186436421
21527;2024-06-16;2024;6;16;1;9.860960489638224e-05
21528;2024-06-16;2024;6;16;2;8.615539349070854e-05
21529;2024-06-16;2024;6;16;3;7.654219582744313e-05
21530;2024-06-16;2024;6;16;4;7.089320338614283e-05
21531;2024-06-16;2024;6;16;5;6.772183920857073e-05
21532;2024-06-16;2024;6;16;6;6.633436738088295e-05
21533;2024-06-16;2024;6;16;7;6.445136990044951e-05
21534;2024-06-16;2024;6;16;8;6.346031859495823e-05
21535;2024-06-16;2024;6;16;9;7.34038666933874e-05
21536;2024-06-16;2024;6;16;10;8.9624073059928e-05
21537;2024-06-16;2024;6;16;11;0.00010356486142383866
21538;2024-06-16;2024;6;16;12;0.00011103078125853962
21539;2024-06-16;2024;6;16;13;0.00011601907282951239
21540;2024-06-16;2024;6;16;14;0.00012431086875212277
21541;2024-06-16;2024;6;16;15;0.00012490549953541753
21542;2024-06-16;2024;6;16;16;0.00011132809665018701
21543;2024-06-16;2024;6;16;17;0.00010336665116274041
21544;2024-06-16;2024;6;16;18;0.00010098812802956135
21545;2024-06-16;2024;6;16;19;0.0001024086349007655
21546;2024-06-16;2024;6;16;20;0.00010538178881723934
21547;2024-06-16;2024;6;16;21;0.00011264949839084204
21548;2024-06-16;2024;6;16;22;0.00012407962344750814
21549;2024-06-16;2024;6;16;23;0.0001279777585824405
21550;2024-06-16;2024;6;16;24;0.00011222004282512915
21551;2024-06-17;2024;6;17;1;9.491424741718588e-05
21552;2024-06-17;2024;6;17;2;8.088573109765027e-05
21553;2024-06-17;2024;6;17;3;7.231092369858986e-05
21554;2024-06-17;2024;6;17;4;6.797423949676619e-05
21555;2024-06-17;2024;6;17;5;6.590445840044127e-05
21556;2024-06-17;2024;6;17;6;6.646297075976706e-05
21557;2024-06-17;2024;6;17;7;6.935409356098281e-05
21558;2024-06-17;2024;6;17;8;7.730468126432619e-05
21559;2024-06-17;2024;6;17;9;8.752217207316828e-05
21560;2024-06-17;2024;6;17;10;9.425717405327321e-05
21561;2024-06-17;2024;6;17;11;9.928378528720517e-05
21562;2024-06-17;2024;6;17;12;0.00010253629843857291
21563;2024-06-17;2024;6;17;13;0.00010815427570002625
21564;2024-06-17;2024;6;17;14;0.0001182074981678902
21565;2024-06-17;2024;6;17;15;0.00012195281634219247
21566;2024-06-17;2024;6;17;16;0.00011331230160674078
21567;2024-06-17;2024;6;17;17;0.00010821998303641754
21568;2024-06-17;2024;6;17;18;0.00010779288534987429
21569;2024-06-17;2024;6;17;19;0.00010802286102724374
21570;2024-06-17;2024;6;17;20;0.00011028976413274246
21571;2024-06-17;2024;6;17;21;0.00011768183947676005
21572;2024-06-17;2024;6;17;22;0.0001280635986265803
21573;2024-06-17;2024;6;17;23;0.00013042906273666593
21574;2024-06-17;2024;6;17;24;0.00011278664291561063
21575;2024-06-18;2024;6;18;1;9.634035633176751e-05
21576;2024-06-18;2024;6;18;2;8.224012210673989e-05
21577;2024-06-18;2024;6;18;3;7.338290047119625e-05
21578;2024-06-18;2024;6;18;4;6.878562656460832e-05
21579;2024-06-18;2024;6;18;5;6.673275582644639e-05
21580;2024-06-18;2024;6;18;6;6.726283981986848e-05
21581;2024-06-18;2024;6;18;7;7.058791214224342e-05
21582;2024-06-18;2024;6;18;8;7.931020330673417e-05
21583;2024-06-18;2024;6;18;9;8.969984957780712e-05
21584;2024-06-18;2024;6;18;10;9.58391860107139e-05
21585;2024-06-18;2024;6;18;11;0.00010042682202651232
21586;2024-06-18;2024;6;18;12;0.00010359768809625537
21587;2024-06-18;2024;6;18;13;0.00010938042256995093
21588;2024-06-18;2024;6;18;14;0.0001192399848476018
21589;2024-06-18;2024;6;18;15;0.00012234338568181837
21590;2024-06-18;2024;6;18;16;0.0001135247156094327
21591;2024-06-18;2024;6;18;17;0.00010851301239889659
21592;2024-06-18;2024;6;18;18;0.00010807930731336942
21593;2024-06-18;2024;6;18;19;0.00010816604833047484
21594;2024-06-18;2024;6;18;20;0.00011007435070679438
21595;2024-06-18;2024;6;18;21;0.00011666666800680728
21596;2024-06-18;2024;6;18;22;0.00012635274825024726
21597;2024-06-18;2024;6;18;23;0.00012905135767130518
21598;2024-06-18;2024;6;18;24;0.0001123778066054831
21599;2024-06-19;2024;6;19;1;9.634035633176751e-05
21600;2024-06-19;2024;6;19;2;8.224012210673989e-05
21601;2024-06-19;2024;6;19;3;7.338290047119625e-05
21602;2024-06-19;2024;6;19;4;6.878562656460832e-05
21603;2024-06-19;2024;6;19;5;6.673275582644639e-05
21604;2024-06-19;2024;6;19;6;6.726283981986848e-05
21605;2024-06-19;2024;6;19;7;7.058791214224342e-05
21606;2024-06-19;2024;6;19;8;7.931020330673417e-05
21607;2024-06-19;2024;6;19;9;8.969984957780712e-05
21608;2024-06-19;2024;6;19;10;9.58391860107139e-05
21609;2024-06-19;2024;6;19;11;0.00010042682202651232
21610;2024-06-19;2024;6;19;12;0.00010359768809625537
21611;2024-06-19;2024;6;19;13;0.00010938042256995093
21612;2024-06-19;2024;6;19;14;0.0001192399848476018
21613;2024-06-19;2024;6;19;15;0.00012234338568181837
21614;2024-06-19;2024;6;19;16;0.0001135247156094327
21615;2024-06-19;2024;6;19;17;0.00010851301239889659
21616;2024-06-19;2024;6;19;18;0.00010807930731336942
21617;2024-06-19;2024;6;19;19;0.00010816604833047484
21618;2024-06-19;2024;6;19;20;0.00011007435070679438
21619;2024-06-19;2024;6;19;21;0.00011666666800680728
21620;2024-06-19;2024;6;19;22;0.00012635274825024726
21621;2024-06-19;2024;6;19;23;0.00012905135767130518
21622;2024-06-19;2024;6;19;24;0.0001123778066054831
21623;2024-06-20;2024;6;20;1;9.634035633176751e-05
21624;2024-06-20;2024;6;20;2;8.224012210673989e-05
21625;2024-06-20;2024;6;20;3;7.338290047119625e-05
21626;2024-06-20;2024;6;20;4;6.878562656460832e-05
21627;2024-06-20;2024;6;20;5;6.673275582644639e-05
21628;2024-06-20;2024;6;20;6;6.726283981986848e-05
21629;2024-06-20;2024;6;20;7;7.058791214224342e-05
21630;2024-06-20;2024;6;20;8;7.931020330673417e-05
21631;2024-06-20;2024;6;20;9;8.969984957780712e-05
21632;2024-06-20;2024;6;20;10;9.58391860107139e-05
21633;2024-06-20;2024;6;20;11;0.00010042682202651232
21634;2024-06-20;2024;6;20;12;0.00010359768809625537
21635;2024-06-20;2024;6;20;13;0.00010938042256995093
21636;2024-06-20;2024;6;20;14;0.0001192399848476018
21637;2024-06-20;2024;6;20;15;0.00012234338568181837
21638;2024-06-20;2024;6;20;16;0.0001135247156094327
21639;2024-06-20;2024;6;20;17;0.00010851301239889659
21640;2024-06-20;2024;6;20;18;0.00010807930731336942
21641;2024-06-20;2024;6;20;19;0.00010816604833047484
21642;2024-06-20;2024;6;20;20;0.00011007435070679438
21643;2024-06-20;2024;6;20;21;0.00011666666800680728
21644;2024-06-20;2024;6;20;22;0.00012635274825024726
21645;2024-06-20;2024;6;20;23;0.00012905135767130518
21646;2024-06-20;2024;6;20;24;0.0001123778066054831
21647;2024-06-21;2024;6;21;1;9.653008463521156e-05
21648;2024-06-21;2024;6;21;2;8.271387239483295e-05
21649;2024-06-21;2024;6;21;3;7.37577879115787e-05
21650;2024-06-21;2024;6;21;4;6.905049436065323e-05
21651;2024-06-21;2024;6;21;5;6.697194915634848e-05
21652;2024-06-21;2024;6;21;6;6.739988493370534e-05
21653;2024-06-21;2024;6;21;7;7.063997010512157e-05
21654;2024-06-21;2024;6;21;8;7.919868565225875e-05
21655;2024-06-21;2024;6;21;9;8.992764692742001e-05
21656;2024-06-21;2024;6;21;10;9.668291884141044e-05
21657;2024-06-21;2024;6;21;11;0.00010172644764597341
21658;2024-06-21;2024;6;21;12;0.00010493596597614987
21659;2024-06-21;2024;6;21;13;0.00011059083160550837
21660;2024-06-21;2024;6;21;14;0.00012003598554859903
21661;2024-06-21;2024;6;21;15;0.00012345947176745393
21662;2024-06-21;2024;6;21;16;0.0001155732267275918
21663;2024-06-21;2024;6;21;17;0.0001104074305580697
21664;2024-06-21;2024;6;21;18;0.00010930702427343777
21665;2024-06-21;2024;6;21;19;0.00010863455376616272
21666;2024-06-21;2024;6;21;20;0.00010863455376616272
21667;2024-06-21;2024;6;21;21;0.00011107990106534477
21668;2024-06-21;2024;6;21;22;0.0001188438787402478
21669;2024-06-21;2024;6;21;23;0.0001240096749097699
21670;2024-06-21;2024;6;21;24;0.00011181350525509939
21671;2024-06-22;2024;6;22;1;0.00010025105215193232
21672;2024-06-22;2024;6;22;2;8.712691374563339e-05
21673;2024-06-22;2024;6;22;3;7.724206649814106e-05
21674;2024-06-22;2024;6;22;4;7.143137926481788e-05
21675;2024-06-22;2024;6;22;5;6.849264089394178e-05
21676;2024-06-22;2024;6;22;6;6.755758777593573e-05
21677;2024-06-22;2024;6;22;7;6.665592941214422e-05
21678;2024-06-22;2024;6;22;8;6.799171958072425e-05
21679;2024-06-22;2024;6;22;9;8.084869995330718e-05
21680;2024-06-22;2024;6;22;10;9.774644558584473e-05
21681;2024-06-22;2024;6;22;11;0.00010943460956092013
21682;2024-06-22;2024;6;22;12;0.00011414326990516478
21683;2024-06-22;2024;6;22;13;0.00011868495647833693
21684;2024-06-22;2024;6;22;14;0.00012800209290418274
21685;2024-06-22;2024;6;22;15;0.00012910411979326128
21686;2024-06-22;2024;6;22;16;0.00011641411319175085
21687;2024-06-22;2024;6;22;17;0.00010793184562126757
21688;2024-06-22;2024;6;22;18;0.00010479273872510448
21689;2024-06-22;2024;6;22;19;0.00010439200167453045
21690;2024-06-22;2024;6;22;20;0.00010452558069138847
21691;2024-06-22;2024;6;22;21;0.00010793184562126757
21692;2024-06-22;2024;6;22;22;0.00011684824499653936
21693;2024-06-22;2024;6;22;23;0.00012292609026357858
21694;2024-06-22;2024;6;22;24;0.00011183903186436421
21695;2024-06-23;2024;6;23;1;9.860960489638224e-05
21696;2024-06-23;2024;6;23;2;8.615539349070854e-05
21697;2024-06-23;2024;6;23;3;7.654219582744313e-05
21698;2024-06-23;2024;6;23;4;7.089320338614283e-05
21699;2024-06-23;2024;6;23;5;6.772183920857073e-05
21700;2024-06-23;2024;6;23;6;6.633436738088295e-05
21701;2024-06-23;2024;6;23;7;6.445136990044951e-05
21702;2024-06-23;2024;6;23;8;6.346031859495823e-05
21703;2024-06-23;2024;6;23;9;7.34038666933874e-05
21704;2024-06-23;2024;6;23;10;8.9624073059928e-05
21705;2024-06-23;2024;6;23;11;0.00010356486142383866
21706;2024-06-23;2024;6;23;12;0.00011103078125853962
21707;2024-06-23;2024;6;23;13;0.00011601907282951239
21708;2024-06-23;2024;6;23;14;0.00012431086875212277
21709;2024-06-23;2024;6;23;15;0.00012490549953541753
21710;2024-06-23;2024;6;23;16;0.00011132809665018701
21711;2024-06-23;2024;6;23;17;0.00010336665116274041
21712;2024-06-23;2024;6;23;18;0.00010098812802956135
21713;2024-06-23;2024;6;23;19;0.0001024086349007655
21714;2024-06-23;2024;6;23;20;0.00010538178881723934
21715;2024-06-23;2024;6;23;21;0.00011264949839084204
21716;2024-06-23;2024;6;23;22;0.00012407962344750814
21717;2024-06-23;2024;6;23;23;0.0001279777585824405
21718;2024-06-23;2024;6;23;24;0.00011222004282512915
21719;2024-06-24;2024;6;24;1;9.491424741718588e-05
21720;2024-06-24;2024;6;24;2;8.088573109765027e-05
21721;2024-06-24;2024;6;24;3;7.231092369858986e-05
21722;2024-06-24;2024;6;24;4;6.797423949676619e-05
21723;2024-06-24;2024;6;24;5;6.590445840044127e-05
21724;2024-06-24;2024;6;24;6;6.646297075976706e-05
21725;2024-06-24;2024;6;24;7;6.935409356098281e-05
21726;2024-06-24;2024;6;24;8;7.730468126432619e-05
21727;2024-06-24;2024;6;24;9;8.752217207316828e-05
21728;2024-06-24;2024;6;24;10;9.425717405327321e-05
21729;2024-06-24;2024;6;24;11;9.928378528720517e-05
21730;2024-06-24;2024;6;24;12;0.00010253629843857291
21731;2024-06-24;2024;6;24;13;0.00010815427570002625
21732;2024-06-24;2024;6;24;14;0.0001182074981678902
21733;2024-06-24;2024;6;24;15;0.00012195281634219247
21734;2024-06-24;2024;6;24;16;0.00011331230160674078
21735;2024-06-24;2024;6;24;17;0.00010821998303641754
21736;2024-06-24;2024;6;24;18;0.00010779288534987429
21737;2024-06-24;2024;6;24;19;0.00010802286102724374
21738;2024-06-24;2024;6;24;20;0.00011028976413274246
21739;2024-06-24;2024;6;24;21;0.00011768183947676005
21740;2024-06-24;2024;6;24;22;0.0001280635986265803
21741;2024-06-24;2024;6;24;23;0.00013042906273666593
21742;2024-06-24;2024;6;24;24;0.00011278664291561063
21743;2024-06-25;2024;6;25;1;9.634035633176751e-05
21744;2024-06-25;2024;6;25;2;8.224012210673989e-05
21745;2024-06-25;2024;6;25;3;7.338290047119625e-05
21746;2024-06-25;2024;6;25;4;6.878562656460832e-05
21747;2024-06-25;2024;6;25;5;6.673275582644639e-05
21748;2024-06-25;2024;6;25;6;6.726283981986848e-05
21749;2024-06-25;2024;6;25;7;7.058791214224342e-05
21750;2024-06-25;2024;6;25;8;7.931020330673417e-05
21751;2024-06-25;2024;6;25;9;8.969984957780712e-05
21752;2024-06-25;2024;6;25;10;9.58391860107139e-05
21753;2024-06-25;2024;6;25;11;0.00010042682202651232
21754;2024-06-25;2024;6;25;12;0.00010359768809625537
21755;2024-06-25;2024;6;25;13;0.00010938042256995093
21756;2024-06-25;2024;6;25;14;0.0001192399848476018
21757;2024-06-25;2024;6;25;15;0.00012234338568181837
21758;2024-06-25;2024;6;25;16;0.0001135247156094327
21759;2024-06-25;2024;6;25;17;0.00010851301239889659
21760;2024-06-25;2024;6;25;18;0.00010807930731336942
21761;2024-06-25;2024;6;25;19;0.00010816604833047484
21762;2024-06-25;2024;6;25;20;0.00011007435070679438
21763;2024-06-25;2024;6;25;21;0.00011666666800680728
21764;2024-06-25;2024;6;25;22;0.00012635274825024726
21765;2024-06-25;2024;6;25;23;0.00012905135767130518
21766;2024-06-25;2024;6;25;24;0.0001123778066054831
21767;2024-06-26;2024;6;26;1;9.634035633176751e-05
21768;2024-06-26;2024;6;26;2;8.224012210673989e-05
21769;2024-06-26;2024;6;26;3;7.338290047119625e-05
21770;2024-06-26;2024;6;26;4;6.878562656460832e-05
21771;2024-06-26;2024;6;26;5;6.673275582644639e-05
21772;2024-06-26;2024;6;26;6;6.726283981986848e-05
21773;2024-06-26;2024;6;26;7;7.058791214224342e-05
21774;2024-06-26;2024;6;26;8;7.931020330673417e-05
21775;2024-06-26;2024;6;26;9;8.969984957780712e-05
21776;2024-06-26;2024;6;26;10;9.58391860107139e-05
21777;2024-06-26;2024;6;26;11;0.00010042682202651232
21778;2024-06-26;2024;6;26;12;0.00010359768809625537
21779;2024-06-26;2024;6;26;13;0.00010938042256995093
21780;2024-06-26;2024;6;26;14;0.0001192399848476018
21781;2024-06-26;2024;6;26;15;0.00012234338568181837
21782;2024-06-26;2024;6;26;16;0.0001135247156094327
21783;2024-06-26;2024;6;26;17;0.00010851301239889659
21784;2024-06-26;2024;6;26;18;0.00010807930731336942
21785;2024-06-26;2024;6;26;19;0.00010816604833047484
21786;2024-06-26;2024;6;26;20;0.00011007435070679438
21787;2024-06-26;2024;6;26;21;0.00011666666800680728
21788;2024-06-26;2024;6;26;22;0.00012635274825024726
21789;2024-06-26;2024;6;26;23;0.00012905135767130518
21790;2024-06-26;2024;6;26;24;0.0001123778066054831
21791;2024-06-27;2024;6;27;1;9.634035633176751e-05
21792;2024-06-27;2024;6;27;2;8.224012210673989e-05
21793;2024-06-27;2024;6;27;3;7.338290047119625e-05
21794;2024-06-27;2024;6;27;4;6.878562656460832e-05
21795;2024-06-27;2024;6;27;5;6.673275582644639e-05
21796;2024-06-27;2024;6;27;6;6.726283981986848e-05
21797;2024-06-27;2024;6;27;7;7.058791214224342e-05
21798;2024-06-27;2024;6;27;8;7.931020330673417e-05
21799;2024-06-27;2024;6;27;9;8.969984957780712e-05
21800;2024-06-27;2024;6;27;10;9.58391860107139e-05
21801;2024-06-27;2024;6;27;11;0.00010042682202651232
21802;2024-06-27;2024;6;27;12;0.00010359768809625537
21803;2024-06-27;2024;6;27;13;0.00010938042256995093
21804;2024-06-27;2024;6;27;14;0.0001192399848476018
21805;2024-06-27;2024;6;27;15;0.00012234338568181837
21806;2024-06-27;2024;6;27;16;0.0001135247156094327
21807;2024-06-27;2024;6;27;17;0.00010851301239889659
21808;2024-06-27;2024;6;27;18;0.00010807930731336942
21809;2024-06-27;2024;6;27;19;0.00010816604833047484
21810;2024-06-27;2024;6;27;20;0.00011007435070679438
21811;2024-06-27;2024;6;27;21;0.00011666666800680728
21812;2024-06-27;2024;6;27;22;0.00012635274825024726
21813;2024-06-27;2024;6;27;23;0.00012905135767130518
21814;2024-06-27;2024;6;27;24;0.0001123778066054831
21815;2024-06-28;2024;6;28;1;9.653008463521156e-05
21816;2024-06-28;2024;6;28;2;8.271387239483295e-05
21817;2024-06-28;2024;6;28;3;7.37577879115787e-05
21818;2024-06-28;2024;6;28;4;6.905049436065323e-05
21819;2024-06-28;2024;6;28;5;6.697194915634848e-05
21820;2024-06-28;2024;6;28;6;6.739988493370534e-05
21821;2024-06-28;2024;6;28;7;7.063997010512157e-05
21822;2024-06-28;2024;6;28;8;7.919868565225875e-05
21823;2024-06-28;2024;6;28;9;8.992764692742001e-05
21824;2024-06-28;2024;6;28;10;9.668291884141044e-05
21825;2024-06-28;2024;6;28;11;0.00010172644764597341
21826;2024-06-28;2024;6;28;12;0.00010493596597614987
21827;2024-06-28;2024;6;28;13;0.00011059083160550837
21828;2024-06-28;2024;6;28;14;0.00012003598554859903
21829;2024-06-28;2024;6;28;15;0.00012345947176745393
21830;2024-06-28;2024;6;28;16;0.0001155732267275918
21831;2024-06-28;2024;6;28;17;0.0001104074305580697
21832;2024-06-28;2024;6;28;18;0.00010930702427343777
21833;2024-06-28;2024;6;28;19;0.00010863455376616272
21834;2024-06-28;2024;6;28;20;0.00010863455376616272
21835;2024-06-28;2024;6;28;21;0.00011107990106534477
21836;2024-06-28;2024;6;28;22;0.0001188438787402478
21837;2024-06-28;2024;6;28;23;0.0001240096749097699
21838;2024-06-28;2024;6;28;24;0.00011181350525509939
21839;2024-06-29;2024;6;29;1;0.00010025105215193232
21840;2024-06-29;2024;6;29;2;8.712691374563339e-05
21841;2024-06-29;2024;6;29;3;7.724206649814106e-05
21842;2024-06-29;2024;6;29;4;7.143137926481788e-05
21843;2024-06-29;2024;6;29;5;6.849264089394178e-05
21844;2024-06-29;2024;6;29;6;6.755758777593573e-05
21845;2024-06-29;2024;6;29;7;6.665592941214422e-05
21846;2024-06-29;2024;6;29;8;6.799171958072425e-05
21847;2024-06-29;2024;6;29;9;8.084869995330718e-05
21848;2024-06-29;2024;6;29;10;9.774644558584473e-05
21849;2024-06-29;2024;6;29;11;0.00010943460956092013
21850;2024-06-29;2024;6;29;12;0.00011414326990516478
21851;2024-06-29;2024;6;29;13;0.00011868495647833693
21852;2024-06-29;2024;6;29;14;0.00012800209290418274
21853;2024-06-29;2024;6;29;15;0.00012910411979326128
21854;2024-06-29;2024;6;29;16;0.00011641411319175085
21855;2024-06-29;2024;6;29;17;0.00010793184562126757
21856;2024-06-29;2024;6;29;18;0.00010479273872510448
21857;2024-06-29;2024;6;29;19;0.00010439200167453045
21858;2024-06-29;2024;6;29;20;0.00010452558069138847
21859;2024-06-29;2024;6;29;21;0.00010793184562126757
21860;2024-06-29;2024;6;29;22;0.00011684824499653936
21861;2024-06-29;2024;6;29;23;0.00012292609026357858
21862;2024-06-29;2024;6;29;24;0.00011183903186436421
21863;2024-06-30;2024;6;30;1;9.860960489638224e-05
21864;2024-06-30;2024;6;30;2;8.615539349070854e-05
21865;2024-06-30;2024;6;30;3;7.654219582744313e-05
21866;2024-06-30;2024;6;30;4;7.089320338614283e-05
21867;2024-06-30;2024;6;30;5;6.772183920857073e-05
21868;2024-06-30;2024;6;30;6;6.633436738088295e-05
21869;2024-06-30;2024;6;30;7;6.445136990044951e-05
21870;2024-06-30;2024;6;30;8;6.346031859495823e-05
21871;2024-06-30;2024;6;30;9;7.34038666933874e-05
21872;2024-06-30;2024;6;30;10;8.9624073059928e-05
21873;2024-06-30;2024;6;30;11;0.00010356486142383866
21874;2024-06-30;2024;6;30;12;0.00011103078125853962
21875;2024-06-30;2024;6;30;13;0.00011601907282951239
21876;2024-06-30;2024;6;30;14;0.00012431086875212277
21877;2024-06-30;2024;6;30;15;0.00012490549953541753
21878;2024-06-30;2024;6;30;16;0.00011132809665018701
21879;2024-06-30;2024;6;30;17;0.00010336665116274041
21880;2024-06-30;2024;6;30;18;0.00010098812802956135
21881;2024-06-30;2024;6;30;19;0.0001024086349007655
21882;2024-06-30;2024;6;30;20;0.00010538178881723934
21883;2024-06-30;2024;6;30;21;0.00011264949839084204
21884;2024-06-30;2024;6;30;22;0.00012407962344750814
21885;2024-06-30;2024;6;30;23;0.0001279777585824405
21886;2024-06-30;2024;6;30;24;0.00011222004282512915
21887;2024-07-01;2024;7;1;1;0.00012046945123905236
21888;2024-07-01;2024;7;1;2;0.00010310964596422051
21889;2024-07-01;2024;7;1;3;9.187867504957156e-05
21890;2024-07-01;2024;7;1;4;8.560427149004135e-05
21891;2024-07-01;2024;7;1;5;8.203492400594077e-05
21892;2024-07-01;2024;7;1;6;8.095456800128721e-05
21893;2024-07-01;2024;7;1;7;8.226423727348235e-05
21894;2024-07-01;2024;7;1;8;8.572698266400874e-05
21895;2024-07-01;2024;7;1;9;9.676963809311049e-05
21896;2024-07-01;2024;7;1;10;0.00010912065978475573
21897;2024-07-01;2024;7;1;11;0.00011884823219017386
21898;2024-07-01;2024;7;1;12;0.00012498012066949386
21899;2024-07-01;2024;7;1;13;0.00013285651228495932
21900;2024-07-01;2024;7;1;14;0.0001450442682036286
21901;2024-07-01;2024;7;1;15;0.00015260298558803837
21902;2024-07-01;2024;7;1;16;0.00014811494296618815
21903;2024-07-01;2024;7;1;17;0.00014441243097267675
21904;2024-07-01;2024;7;1;18;0.00014387735654440163
21905;2024-07-01;2024;7;1;19;0.00014216821113967074
21906;2024-07-01;2024;7;1;20;0.00014007178494083222
21907;2024-07-01;2024;7;1;21;0.00014169747799371642
21908;2024-07-01;2024;7;1;22;0.0001513621594272997
21909;2024-07-01;2024;7;1;23;0.00015669381674510624
21910;2024-07-01;2024;7;1;24;0.00013904015757698707
21911;2024-07-02;2024;7;2;1;0.00011884601600173228
21912;2024-07-02;2024;7;2;2;0.0001018851679960332
21913;2024-07-02;2024;7;2;3;9.087227235819521e-05
21914;2024-07-02;2024;7;2;4;8.473188337480199e-05
21915;2024-07-02;2024;7;2;5;8.124318044936817e-05
21916;2024-07-02;2024;7;2;6;8.03075046636813e-05
21917;2024-07-02;2024;7;2;7;8.217063892688211e-05
21918;2024-07-02;2024;7;2;8;8.629225171831457e-05
21919;2024-07-02;2024;7;2;9;9.723102489336195e-05
21920;2024-07-02;2024;7;2;10;0.00010909624475116661
21921;2024-07-02;2024;7;2;11;0.00011817324028849095
21922;2024-07-02;2024;7;2;12;0.00012393686970676619
21923;2024-07-02;2024;7;2;13;0.00013162640253344915
21924;2024-07-02;2024;7;2;14;0.00014342530442383524
21925;2024-07-02;2024;7;2;15;0.0001502630385891734
21926;2024-07-02;2024;7;2;16;0.00014583466700634348
21927;2024-07-02;2024;7;2;17;0.0001422599162731944
21928;2024-07-02;2024;7;2;18;0.00014166609074056158
21929;2024-07-02;2024;7;2;19;0.000140016616875851
21930;2024-07-02;2024;7;2;20;0.00013797161336617713
21931;2024-07-02;2024;7;2;21;0.0001390512140795516
21932;2024-07-02;2024;7;2;22;0.00014815710188719017
21933;2024-07-02;2024;7;2;23;0.00015392703629687175
21934;2024-07-02;2024;7;2;24;0.0001380491793882344
21935;2024-07-03;2024;7;3;1;0.00011884601600173228
21936;2024-07-03;2024;7;3;2;0.0001018851679960332
21937;2024-07-03;2024;7;3;3;9.087227235819521e-05
21938;2024-07-03;2024;7;3;4;8.473188337480199e-05
21939;2024-07-03;2024;7;3;5;8.124318044936817e-05
21940;2024-07-03;2024;7;3;6;8.03075046636813e-05
21941;2024-07-03;2024;7;3;7;8.217063892688211e-05
21942;2024-07-03;2024;7;3;8;8.629225171831457e-05
21943;2024-07-03;2024;7;3;9;9.723102489336195e-05
21944;2024-07-03;2024;7;3;10;0.00010909624475116661
21945;2024-07-03;2024;7;3;11;0.00011817324028849095
21946;2024-07-03;2024;7;3;12;0.00012393686970676619
21947;2024-07-03;2024;7;3;13;0.00013162640253344915
21948;2024-07-03;2024;7;3;14;0.00014342530442383524
21949;2024-07-03;2024;7;3;15;0.0001502630385891734
